open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1531267200000,6296.91,6400.0,6278.99,6337.0,6208.854889,1531281599999,39504618.43085395,25960,3297.87311400,20986197.58805564,0,1531267200
1531281600000,6337.0,6366.3,6280.0,6346.01,5520.77669,1531295999999,34914155.60277756,33064,2723.55033600,17227441.33595474,0,1531281600
1531296000000,6345.01,6406.0,6315.01,6374.97,5332.015389,1531310399999,33890603.43251018,28006,3031.54676500,19269540.62738069,0,1531296000
1531310400000,6374.94,6391.91,6340.0,6359.99,4255.120446,1531324799999,27086199.84339447,25809,2391.84526500,15228421.19235058,0,1531310400
1531324800000,6360.0,6364.5,6282.83,6344.59,3973.648351,1531339199999,25178013.45869382,22250,2208.58402900,13999605.00798590,0,1531324800
1531339200000,6345.29,6381.08,6339.42,6378.07,3425.082722,1531353599999,21783878.25984092,16780,2014.50990300,12813432.35232422,0,1531339200
1531353600000,6378.07,6380.28,6300.18,6343.8,3576.772727,1531367999999,22662487.58590397,17141,1884.34266200,11939296.77432508,0,1531353600
1531368000000,6343.8,6344.44,6141.11,6177.99,8362.604964,1531382399999,52174354.62613781,38367,3898.14317000,24328528.60622161,0,1531368000
1531382400000,6176.21,6209.0,6135.0,6165.76,5802.895117,1531396799999,35818448.48406539,26061,3097.15052200,19121823.26889913,0,1531382400
1531396800000,6165.76,6198.36,6152.0,6167.36,3936.239847,1531411199999,24297018.83462682,20743,2190.84042900,13523644.48000244,0,1531396800
1531411200000,6163.65,6193.41,6154.82,6173.98,3688.259084,1531425599999,22771973.90956404,18025,1927.32694200,11901265.38714726,0,1531411200
1531425600000,6173.98,6274.44,6070.0,6250.57,5939.891609,1531439999999,36601450.34720625,30648,3069.96288600,18939551.52343133,0,1531425600
1531440000000,6251.4,6310.0,6216.02,6258.95,4860.726278,1531454399999,30366723.46856543,24853,2629.18518400,16428077.97725122,0,1531440000
1531454400000,6256.26,6350.0,6211.58,6255.0,3503.357422,1531468799999,21896084.86519469,19259,1966.58945200,12290762.78160732,0,1531454400
1531468800000,6252.94,6255.29,6230.0,6247.62,4450.17143,1531483199999,27781822.16966830,20922,2070.56335800,12927381.15935419,0,1531468800
1531483200000,6250.55,6295.0,6232.06,6265.0,3553.406547,1531497599999,22237190.31165870,21799,1715.50841300,10736740.91656303,0,1531483200
1531497600000,6265.0,6347.38,6161.59,6178.0,5131.472438,1531511999999,32017546.51282106,25961,2324.25477100,14508330.59745372,0,1531497600
1531512000000,6177.9,6244.96,6110.0,6214.57,4876.191171,1531526399999,30168632.48135016,31963,2485.05583800,15385069.37990126,0,1531512000
